STATEFP,COUNTYFP,TRACTCE,GEOID,CENSUS_TRACT,NAMELSAD,MTFCC,FUNCSTAT,ALAND,AWATER,INTPTLAT,INTPTLON,GEOID2,GEOid2_1,PovRate,Id2,MedIncome,FID_1,STATEFP_1,COUNTYFP_1,TRACTCE_1,GEOID_1,NAME_1,NAMELSAD_1,MTFCC_1,FUNCSTAT_1,ALAND_1,AWATER_1,INTPTLAT_1,INTPTLON_1,GEOID2_12,GEOid2__13,PovRate_1,Id2_1,MedIncom_1
6,37,199110,6037199110,199110,Census Tract 1991.10,G5020,S,"901,974",0,34.0793607,-118.1974043,"6,037,199,110","6,037,199,110",17.6,"6,037,199,110",56250,79,6,37,199110,6037199110,1991.1,Census Tract 1991.10,G5020,S,"901,974",0,34.0793607,-118.1974043,"6,037,199,110","6,037,199,110",17.6,"6,037,199,110","56,250"
6,37,187102,6037187102,187102,Census Tract 1871.02,G5020,S,"1,954,136","236,567",34.1090483,-118.2514556,"6,037,187,102","6,037,187,102",23.4,"6,037,187,102",54167,80,6,37,187102,6037187102,1871.02,Census Tract 1871.02,G5020,S,"1,954,136","236,567",34.1090483,-118.2514556,"6,037,187,100","6,037,187,100",23.4,"6,037,187,100","54,167"
6,37,187200,6037187200,187200,Census Tract 1872,G5020,S,"918,312","33,033",34.1054562,-118.2468522,"6,037,187,200","6,037,187,200",12.9,"6,037,187,200",58705,81,6,37,187200,6037187200,1872,Census Tract 1872,G5020,S,"918,312","33,033",34.1054562,-118.2468522,"6,037,187,200","6,037,187,200",12.9,"6,037,187,200","58,705"
6,37,187300,6037187300,187300,Census Tract 1873,G5020,S,"1,168,849",0,34.1016125,-118.256724,"6,037,187,300","6,037,187,300",7.3,"6,037,187,300",99911,82,6,37,187300,6037187300,1873,Census Tract 1873,G5020,S,"1,168,849",0,34.1016125,-118.256724,"6,037,187,300","6,037,187,300",7.3,"6,037,187,300","99,911"
6,37,236400,6037236400,236400,Census Tract 2364,G5020,S,"1,340,500",0,34.0067001,-118.3512616,"6,037,236,400","6,037,236,400",10,"6,037,236,400",53611,83,6,37,236400,6037236400,2364,Census Tract 2364,G5020,S,"1,340,500",0,34.0067001,-118.3512616,"6,037,236,400","6,037,236,400",10,"6,037,236,400","53,611"
6,37,237500,6037237500,237500,Census Tract 2375,G5020,S,"337,329",0,33.9783023,-118.2893094,"6,037,237,500","6,037,237,500",28.8,"6,037,237,500",31520,84,6,37,237500,6037237500,2375,Census Tract 2375,G5020,S,"337,329",0,33.9783023,-118.2893094,"6,037,237,500","6,037,237,500",28.8,"6,037,237,500","31,520"
6,37,213201,6037213201,213201,Census Tract 2132.01,G5020,S,"334,942",0,34.0526559,-118.3045301,"6,037,213,201","6,037,213,201",22.3,"6,037,213,201",35447,85,6,37,213201,6037213201,2132.01,Census Tract 2132.01,G5020,S,"334,942",0,34.0526559,-118.3045301,"6,037,213,200","6,037,213,200",22.3,"6,037,213,200","35,447"
6,37,213202,6037213202,213202,Census Tract 2132.02,G5020,S,"337,924",0,34.0490294,-118.3045035,"6,037,213,202","6,037,213,202",22.5,"6,037,213,202",35410,86,6,37,213202,6037213202,2132.02,Census Tract 2132.02,G5020,S,"337,924",0,34.0490294,-118.3045035,"6,037,213,200","6,037,213,200",22.5,"6,037,213,200","35,410"
6,37,128302,6037128302,128302,Census Tract 1283.02,G5020,S,"688,871",0,34.1838638,-118.4605367,"6,037,128,302","6,037,128,302",30,"6,037,128,302",35709,87,6,37,128302,6037128302,1283.02,Census Tract 1283.02,G5020,S,"688,871",0,34.1838638,-118.4605367,"6,037,128,300","6,037,128,300",30,"6,037,128,300","35,709"
6,37,134306,6037134306,134306,Census Tract 1343.06,G5020,S,"619,815",0,34.2119148,-118.6017021,"6,037,134,306","6,037,134,306",15.8,"6,037,134,306",75302,88,6,37,134306,6037134306,1343.06,Census Tract 1343.06,G5020,S,"619,815",0,34.2119148,-118.6017021,"6,037,134,310","6,037,134,310",15.8,"6,037,134,310","75,302"
6,37,900900,6037900900,900900,Census Tract 9009,G5020,S,"212,012,756","1,597,538",34.7694766,-118.2289786,"6,037,900,900","6,037,900,900",12.4,"6,037,900,900",54375,89,6,37,900900,6037900900,9009,Census Tract 9009,G5020,S,"212,012,756","1,597,538",34.7694766,-118.2289786,"6,037,900,900","6,037,900,900",12.4,"6,037,900,900","54,375"
6,37,119320,6037119320,119320,Census Tract 1193.20,G5020,S,"486,436","10,184",34.2369427,-118.4547256,"6,037,119,320","6,037,119,320",23.2,"6,037,119,320",52563,90,6,37,119320,6037119320,1193.2,Census Tract 1193.20,G5020,S,"486,436","10,184",34.2369427,-118.4547256,"6,037,119,320","6,037,119,320",23.2,"6,037,119,320","52,563"
6,37,910403,6037910403,910403,Census Tract 9104.03,G5020,S,"1,255,899",0,34.576145,-118.1254252,"6,037,910,403","6,037,910,403",64.6,"6,037,910,403",20000,92,6,37,910403,6037910403,9104.03,Census Tract 9104.03,G5020,S,"1,255,899",0,34.576145,-118.1254252,"6,037,910,400","6,037,910,400",64.6,"6,037,910,400","20,000"
6,37,294520,6037294520,294520,Census Tract 2945.20,G5020,S,"484,078",0,33.7868323,-118.2658196,"6,037,294,520","6,037,294,520",27.5,"6,037,294,520",48125,93,6,37,294520,6037294520,2945.2,Census Tract 2945.20,G5020,S,"484,078",0,33.7868323,-118.2658196,"6,037,294,520","6,037,294,520",27.5,"6,037,294,520","48,125"
6,37,573202,6037573202,573202,Census Tract 5732.02,G5020,S,"649,038",0,33.7934864,-118.1850191,"6,037,573,202","6,037,573,202",24.5,"6,037,573,202",44500,94,6,37,573202,6037573202,5732.02,Census Tract 5732.02,G5020,S,"649,038",0,33.7934864,-118.1850191,"6,037,573,200","6,037,573,200",24.5,"6,037,573,200","44,500"
6,37,500100,6037500100,500100,Census Tract 5001,G5020,S,"9,921,515","3,985",33.9575548,-117.945019,"6,037,500,100","6,037,500,100",2.7,"6,037,500,100",116576,96,6,37,500100,6037500100,5001,Census Tract 5001,G5020,S,"9,921,515","3,985",33.9575548,-117.945019,"6,037,500,100","6,037,500,100",2.7,"6,037,500,100","116,576"
6,37,554511,6037554511,554511,Census Tract 5545.11,G5020,S,"2,328,181","36,786",33.8797293,-118.0389061,"6,037,554,511","6,037,554,511",2.9,"6,037,554,511",105500,97,6,37,554511,6037554511,5545.11,Census Tract 5545.11,G5020,S,"2,328,181","36,786",33.8797293,-118.0389061,"6,037,554,510","6,037,554,510",2.9,"6,037,554,510","105,500"
6,37,542200,6037542200,542200,Census Tract 5422,G5020,S,"1,328,440","55,915",33.8868935,-118.1971508,"6,037,542,200","6,037,542,200",24.8,"6,037,542,200",46908,98,6,37,542200,6037542200,5422,Census Tract 5422,G5020,S,"1,328,440","55,915",33.8868935,-118.1971508,"6,037,542,200","6,037,542,200",24.8,"6,037,542,200","46,908"
6,37,213310,6037213310,213310,Census Tract 2133.10,G5020,S,"312,089",0,34.0508743,-118.2978915,"6,037,213,310","6,037,213,310",25.5,"6,037,213,310",47629,99,6,37,213310,6037213310,2133.1,Census Tract 2133.10,G5020,S,"312,089",0,34.0508743,-118.2978915,"6,037,213,310","6,037,213,310",25.5,"6,037,213,310","47,629"
6,37,213320,6037213320,213320,Census Tract 2133.20,G5020,S,"311,438",0,34.050883,-118.2937,"6,037,213,320","6,037,213,320",18.5,"6,037,213,320",29879,100,6,37,213320,6037213320,2133.2,Census Tract 2133.20,G5020,S,"311,438",0,34.050883,-118.2937,"6,037,213,320","6,037,213,320",18.5,"6,037,213,320","29,879"
6,37,213401,6037213401,213401,Census Tract 2134.01,G5020,S,"196,100",0,34.0537069,-118.2879026,"6,037,213,401","6,037,213,401",20.1,"6,037,213,401",31467,101,6,37,213401,6037213401,2134.01,Census Tract 2134.01,G5020,S,"196,100",0,34.0537069,-118.2879026,"6,037,213,400","6,037,213,400",20.1,"6,037,213,400","31,467"
6,37,214700,6037214700,214700,Census Tract 2147,G5020,S,"593,340",0,34.0664969,-118.3661529,"6,037,214,700","6,037,214,700",5.7,"6,037,214,700",95677,102,6,37,214700,6037214700,2147,Census Tract 2147,G5020,S,"593,340",0,34.0664969,-118.3661529,"6,037,214,700","6,037,214,700",5.7,"6,037,214,700","95,677"
6,37,214800,6037214800,214800,Census Tract 2148,G5020,S,"576,884",0,34.0713896,-118.3730515,"6,037,214,800","6,037,214,800",6.2,"6,037,214,800",97214,103,6,37,214800,6037214800,2148,Census Tract 2148,G5020,S,"576,884",0,34.0713896,-118.3730515,"6,037,214,800","6,037,214,800",6.2,"6,037,214,800","97,214"
6,37,216100,6037216100,216100,Census Tract 2161,G5020,S,"675,031",0,34.0569256,-118.3379721,"6,037,216,100","6,037,216,100",8.4,"6,037,216,100",98102,104,6,37,216100,6037216100,2161,Census Tract 2161,G5020,S,"675,031",0,34.0569256,-118.3379721,"6,037,216,100","6,037,216,100",8.4,"6,037,216,100","98,102"
6,37,216200,6037216200,216200,Census Tract 2162,G5020,S,"964,417",0,34.0571243,-118.3482415,"6,037,216,200","6,037,216,200",12.5,"6,037,216,200",92823,105,6,37,216200,6037216200,2162,Census Tract 2162,G5020,S,"964,417",0,34.0571243,-118.3482415,"6,037,216,200","6,037,216,200",12.5,"6,037,216,200","92,823"
6,37,216300,6037216300,216300,Census Tract 2163,G5020,S,"1,272,857",0,34.0599709,-118.3622105,"6,037,216,300","6,037,216,300",3.5,"6,037,216,300",86190,106,6,37,216300,6037216300,2163,Census Tract 2163,G5020,S,"1,272,857",0,34.0599709,-118.3622105,"6,037,216,300","6,037,216,300",3.5,"6,037,216,300","86,190"
6,37,216700,6037216700,216700,Census Tract 2167,G5020,S,"777,949",0,34.0482451,-118.371949,"6,037,216,700","6,037,216,700",16.6,"6,037,216,700",65234,107,6,37,216700,6037216700,2167,Census Tract 2167,G5020,S,"777,949",0,34.0482451,-118.371949,"6,037,216,700","6,037,216,700",16.6,"6,037,216,700","65,234"
6,37,310100,6037310100,310100,Census Tract 3101,G5020,S,"13,135,918","58,294",34.2073831,-118.3073649,"6,037,310,100","6,037,310,100",1.9,"6,037,310,100",126250,108,6,37,310100,6037310100,3101,Census Tract 3101,G5020,S,"13,135,918","58,294",34.2073831,-118.3073649,"6,037,310,100","6,037,310,100",1.9,"6,037,310,100","126,250"
6,37,300200,6037300200,300200,Census Tract 3002,G5020,S,"1,897,425","5,580",34.2283768,-118.2386852,"6,037,300,200","6,037,300,200",10.6,"6,037,300,200",81970,109,6,37,300200,6037300200,3002,Census Tract 3002,G5020,S,"1,897,425","5,580",34.2283768,-118.2386852,"6,037,300,200","6,037,300,200",10.6,"6,037,300,200","81,970"
6,37,300400,6037300400,300400,Census Tract 3004,G5020,S,"2,003,278","4,708",34.2284548,-118.2563999,"6,037,300,400","6,037,300,400",5.9,"6,037,300,400",92578,110,6,37,300400,6037300400,3004,Census Tract 3004,G5020,S,"2,003,278","4,708",34.2284548,-118.2563999,"6,037,300,400","6,037,300,400",5.9,"6,037,300,400","92,578"
6,37,532102,6037532102,532102,Census Tract 5321.02,G5020,S,"1,003,770","17,743",33.9983747,-118.1116637,"6,037,532,102","6,037,532,102",6.6,"6,037,532,102",60526,111,6,37,532102,6037532102,5321.02,Census Tract 5321.02,G5020,S,"1,003,770","17,743",33.9983747,-118.1116637,"6,037,532,100","6,037,532,100",6.6,"6,037,532,100","60,526"
6,37,480201,6037480201,480201,Census Tract 4802.01,G5020,S,"1,530,060","1,750",34.1081475,-118.1107586,"6,037,480,201","6,037,480,201",2.6,"6,037,480,201",102639,112,6,37,480201,6037480201,4802.01,Census Tract 4802.01,G5020,S,"1,530,060","1,750",34.1081475,-118.1107586,"6,037,480,200","6,037,480,200",2.6,"6,037,480,200","102,639"
6,37,430501,6037430501,430501,Census Tract 4305.01,G5020,S,"4,704,064","10,537",34.1748242,-118.0569351,"6,037,430,501","6,037,430,501",3.7,"6,037,430,501",121269,113,6,37,430501,6037430501,4305.01,Census Tract 4305.01,G5020,S,"4,704,064","10,537",34.1748242,-118.0569351,"6,037,430,500","6,037,430,500",3.7,"6,037,430,500","121,269"
6,37,300701,6037300701,300701,Census Tract 3007.01,G5020,S,"13,297,799","59,420",34.2038347,-118.2517672,"6,037,300,701","6,037,300,701",4.4,"6,037,300,701",120473,114,6,37,300701,6037300701,3007.01,Census Tract 3007.01,G5020,S,"13,297,799","59,420",34.2038347,-118.2517672,"6,037,300,700","6,037,300,700",4.4,"6,037,300,700","120,473"
6,37,300902,6037300902,300902,Census Tract 3009.02,G5020,S,"4,391,553","7,548",34.1545652,-118.2003124,"6,037,300,902","6,037,300,902",3.2,"6,037,300,902",135893,115,6,37,300902,6037300902,3009.02,Census Tract 3009.02,G5020,S,"4,391,553","7,548",34.1545652,-118.2003124,"6,037,300,900","6,037,300,900",3.2,"6,037,300,900","135,893"
6,37,213402,6037213402,213402,Census Tract 2134.02,G5020,S,"391,846",0,34.0498405,-118.2878882,"6,037,213,402","6,037,213,402",29,"6,037,213,402",35901,116,6,37,213402,6037213402,2134.02,Census Tract 2134.02,G5020,S,"391,846",0,34.0498405,-118.2878882,"6,037,213,400","6,037,213,400",29,"6,037,213,400","35,901"
6,37,214000,6037214000,214000,Census Tract 2140,G5020,S,"1,011,536",0,34.0748535,-118.348502,"6,037,214,000","6,037,214,000",4.5,"6,037,214,000",104735,117,6,37,214000,6037214000,2140,Census Tract 2140,G5020,S,"1,011,536",0,34.0748535,-118.348502,"6,037,214,000","6,037,214,000",4.5,"6,037,214,000","104,735"
6,37,214100,6037214100,214100,Census Tract 2141,G5020,S,"1,108,280",0,34.0746639,-118.3392739,"6,037,214,100","6,037,214,100",8.3,"6,037,214,100",89196,118,6,37,214100,6037214100,2141,Census Tract 2141,G5020,S,"1,108,280",0,34.0746639,-118.3392739,"6,037,214,100","6,037,214,100",8.3,"6,037,214,100","89,196"
6,37,214400,6037214400,214400,Census Tract 2144,G5020,S,"344,250",0,34.0781666,-118.3573276,"6,037,214,400","6,037,214,400",12.9,"6,037,214,400",70174,119,6,37,214400,6037214400,2144,Census Tract 2144,G5020,S,"344,250",0,34.0781666,-118.3573276,"6,037,214,400","6,037,214,400",12.9,"6,037,214,400","70,174"
6,37,216800,6037216800,216800,Census Tract 2168,G5020,S,"739,843",0,34.0557841,-118.3706043,"6,037,216,800","6,037,216,800",13.1,"6,037,216,800",84261,120,6,37,216800,6037216800,2168,Census Tract 2168,G5020,S,"739,843",0,34.0557841,-118.3706043,"6,037,216,800","6,037,216,800",13.1,"6,037,216,800","84,261"
6,37,216900,6037216900,216900,Census Tract 2169,G5020,S,"1,094,558",0,34.0499363,-118.3631083,"6,037,216,900","6,037,216,900",6,"6,037,216,900",65750,121,6,37,216900,6037216900,2169,Census Tract 2169,G5020,S,"1,094,558",0,34.0499363,-118.3631083,"6,037,216,900","6,037,216,900",6,"6,037,216,900","65,750"
6,37,217100,6037217100,217100,Census Tract 2171,G5020,S,"897,832",0,34.0489658,-118.3545296,"6,037,217,100","6,037,217,100",6.2,"6,037,217,100",65568,122,6,37,217100,6037217100,2171,Census Tract 2171,G5020,S,"897,832",0,34.0489658,-118.3545296,"6,037,217,100","6,037,217,100",6.2,"6,037,217,100","65,568"
6,37,217200,6037217200,217200,Census Tract 2172,G5020,S,"919,065",0,34.049584,-118.3424594,"6,037,217,200","6,037,217,200",15.2,"6,037,217,200",61131,123,6,37,217200,6037217200,2172,Census Tract 2172,G5020,S,"919,065",0,34.049584,-118.3424594,"6,037,217,200","6,037,217,200",15.2,"6,037,217,200","61,131"
6,37,218110,6037218110,218110,Census Tract 2181.10,G5020,S,"598,601",0,34.0443254,-118.3275531,"6,037,218,110","6,037,218,110",20.3,"6,037,218,110",41897,124,6,37,218110,6037218110,2181.1,Census Tract 2181.10,G5020,S,"598,601",0,34.0443254,-118.3275531,"6,037,218,110","6,037,218,110",20.3,"6,037,218,110","41,897"
6,37,218210,6037218210,218210,Census Tract 2182.10,G5020,S,"388,481",0,34.0427907,-118.3423056,"6,037,218,210","6,037,218,210",31,"6,037,218,210",33034,125,6,37,218210,6037218210,2182.1,Census Tract 2182.10,G5020,S,"388,481",0,34.0427907,-118.3423056,"6,037,218,210","6,037,218,210",31,"6,037,218,210","33,034"
6,37,320100,6037320100,320100,Census Tract 3201,G5020,S,"1,900,529",0,34.2948569,-118.4273951,"6,037,320,100","6,037,320,100",13.8,"6,037,320,100",67536,126,6,37,320100,6037320100,3201,Census Tract 3201,G5020,S,"1,900,529",0,34.2948569,-118.4273951,"6,037,320,100","6,037,320,100",13.8,"6,037,320,100","67,536"
6,37,218220,6037218220,218220,Census Tract 2182.20,G5020,S,"672,776",0,34.0434012,-118.3348919,"6,037,218,220","6,037,218,220",21.5,"6,037,218,220",42347,127,6,37,218220,6037218220,2182.2,Census Tract 2182.20,G5020,S,"672,776",0,34.0434012,-118.3348919,"6,037,218,220","6,037,218,220",21.5,"6,037,218,220","42,347"
6,37,320300,6037320300,320300,Census Tract 3203,G5020,S,"1,714,690",0,34.2821477,-118.4458616,"6,037,320,300","6,037,320,300",21.2,"6,037,320,300",47909,128,6,37,320300,6037320300,3203,Census Tract 3203,G5020,S,"1,714,690",0,34.2821477,-118.4458616,"6,037,320,300","6,037,320,300",21.2,"6,037,320,300","47,909"
6,37,218300,6037218300,218300,Census Tract 2183,G5020,S,"891,389","9,421",34.0427467,-118.3548171,"6,037,218,300","6,037,218,300",21,"6,037,218,300",44911,129,6,37,218300,6037218300,2183,Census Tract 2183,G5020,S,"891,389","9,421",34.0427467,-118.3548171,"6,037,218,300","6,037,218,300",21,"6,037,218,300","44,911"
6,37,218400,6037218400,218400,Census Tract 2184,G5020,S,"656,666",0,34.0369278,-118.3592342,"6,037,218,400","6,037,218,400",18.6,"6,037,218,400",45184,130,6,37,218400,6037218400,2184,Census Tract 2184,G5020,S,"656,666",0,34.0369278,-118.3592342,"6,037,218,400","6,037,218,400",18.6,"6,037,218,400","45,184"
6,37,218500,6037218500,218500,Census Tract 2185,G5020,S,"523,256",0,34.0373857,-118.3505694,"6,037,218,500","6,037,218,500",24.2,"6,037,218,500",41410,131,6,37,218500,6037218500,2185,Census Tract 2185,G5020,S,"523,256",0,34.0373857,-118.3505694,"6,037,218,500","6,037,218,500",24.2,"6,037,218,500","41,410"
6,37,218600,6037218600,218600,Census Tract 2186,G5020,S,"430,627",0,34.0371838,-118.3427434,"6,037,218,600","6,037,218,600",22,"6,037,218,600",46786,132,6,37,218600,6037218600,2186,Census Tract 2186,G5020,S,"430,627",0,34.0371838,-118.3427434,"6,037,218,600","6,037,218,600",22,"6,037,218,600","46,786"
6,37,218900,6037218900,218900,Census Tract 2189,G5020,S,"703,403",0,34.0326941,-118.3230172,"6,037,218,900","6,037,218,900",24.1,"6,037,218,900",35491,133,6,37,218900,6037218900,2189,Census Tract 2189,G5020,S,"703,403",0,34.0326941,-118.3230172,"6,037,218,900","6,037,218,900",24.1,"6,037,218,900","35,491"
6,37,219020,6037219020,219020,Census Tract 2190.20,G5020,S,"726,494",0,34.0222083,-118.3226729,"6,037,219,020","6,037,219,020",26.9,"6,037,219,020",36350,134,6,37,219020,6037219020,2190.2,Census Tract 2190.20,G5020,S,"726,494",0,34.0222083,-118.3226729,"6,037,219,020","6,037,219,020",26.9,"6,037,219,020","36,350"
6,37,271702,6037271702,271702,Census Tract 2717.02,G5020,S,"697,727","8,791",34.0251282,-118.4259054,"6,037,271,702","6,037,271,702",18.8,"6,037,271,702",58665,135,6,37,271702,6037271702,2717.02,Census Tract 2717.02,G5020,S,"697,727","8,791",34.0251282,-118.4259054,"6,037,271,700","6,037,271,700",18.8,"6,037,271,700","58,665"
6,37,531202,6037531202,531202,Census Tract 5312.02,G5020,S,"447,318",0,34.0257387,-118.185928,"6,037,531,202","6,037,531,202",19.1,"6,037,531,202",47545,136,6,37,531202,6037531202,5312.02,Census Tract 5312.02,G5020,S,"447,318",0,34.0257387,-118.185928,"6,037,531,200","6,037,531,200",19.1,"6,037,531,200","47,545"
6,37,224410,6037224410,224410,Census Tract 2244.10,G5020,S,"453,260",0,34.0351369,-118.2799795,"6,037,224,410","6,037,224,410",37.5,"6,037,224,410",30148,137,6,37,224410,6037224410,2244.1,Census Tract 2244.10,G5020,S,"453,260",0,34.0351369,-118.2799795,"6,037,224,410","6,037,224,410",37.5,"6,037,224,410","30,148"
6,37,267404,6037267404,267404,Census Tract 2674.04,G5020,S,"284,447",0,34.0456314,-118.4605333,"6,037,267,404","6,037,267,404",17.2,"6,037,267,404",87813,138,6,37,267404,6037267404,2674.04,Census Tract 2674.04,G5020,S,"284,447",0,34.0456314,-118.4605333,"6,037,267,400","6,037,267,400",17.2,"6,037,267,400","87,813"
6,37,267300,6037267300,267300,Census Tract 2673,G5020,S,"430,297",0,34.0452043,-118.4496931,"6,037,267,300","6,037,267,300",19.2,"6,037,267,300",61290,139,6,37,267300,6037267300,2673,Census Tract 2673,G5020,S,"430,297",0,34.0452043,-118.4496931,"6,037,267,300","6,037,267,300",19.2,"6,037,267,300","61,290"
6,37,218800,6037218800,218800,Census Tract 2188,G5020,S,"411,644",0,34.0377797,-118.3230095,"6,037,218,800","6,037,218,800",13.6,"6,037,218,800",46936,140,6,37,218800,6037218800,2188,Census Tract 2188,G5020,S,"411,644",0,34.0377797,-118.3230095,"6,037,218,800","6,037,218,800",13.6,"6,037,218,800","46,936"
6,37,209401,6037209401,209401,Census Tract 2094.01,G5020,S,"215,664",0,34.0567212,-118.2815247,"6,037,209,401","6,037,209,401",50.4,"6,037,209,401",21380,141,6,37,209401,6037209401,2094.01,Census Tract 2094.01,G5020,S,"215,664",0,34.0567212,-118.2815247,"6,037,209,400","6,037,209,400",50.4,"6,037,209,400","21,380"
6,37,571503,6037571503,571503,Census Tract 5715.03,G5020,S,"908,989",0,33.8481676,-118.1705772,"6,037,571,503","6,037,571,503",12.9,"6,037,571,503",75833,142,6,37,571503,6037571503,5715.03,Census Tract 5715.03,G5020,S,"908,989",0,33.8481676,-118.1705772,"6,037,571,500","6,037,571,500",12.9,"6,037,571,500","75,833"
6,37,920106,6037920106,920106,Census Tract 9201.06,G5020,S,"46,113,007","670,557",34.4444857,-118.6737987,"6,037,920,106","6,037,920,106",7.9,"6,037,920,106",84539,143,6,37,920106,6037920106,9201.06,Census Tract 9201.06,G5020,S,"46,113,007","670,557",34.4444857,-118.6737987,"6,037,920,110","6,037,920,110",7.9,"6,037,920,110","84,539"
6,37,219500,6037219500,219500,Census Tract 2195,G5020,S,"557,587",0,34.0209191,-118.3405648,"6,037,219,500","6,037,219,500",8.1,"6,037,219,500",71400,144,6,37,219500,6037219500,2195,Census Tract 2195,G5020,S,"557,587",0,34.0209191,-118.3405648,"6,037,219,500","6,037,219,500",8.1,"6,037,219,500","71,400"
6,37,219800,6037219800,219800,Census Tract 2198,G5020,S,"446,134",0,34.029939,-118.3547601,"6,037,219,800","6,037,219,800",32.7,"6,037,219,800",31212,145,6,37,219800,6037219800,2198,Census Tract 2198,G5020,S,"446,134",0,34.029939,-118.3547601,"6,037,219,800","6,037,219,800",32.7,"6,037,219,800","31,212"
6,37,220000,6037220000,220000,Census Tract 2200,G5020,S,"971,788",0,34.0278406,-118.3401928,"6,037,220,000","6,037,220,000",24.1,"6,037,220,000",43134,146,6,37,220000,6037220000,2200,Census Tract 2200,G5020,S,"971,788",0,34.0278406,-118.3401928,"6,037,220,000","6,037,220,000",24.1,"6,037,220,000","43,134"
6,37,220100,6037220100,220100,Census Tract 2201,G5020,S,"979,760",635,34.023934,-118.3662035,"6,037,220,100","6,037,220,100",31,"6,037,220,100",51768,147,6,37,220100,6037220100,2201,Census Tract 2201,G5020,S,"979,760",635,34.023934,-118.3662035,"6,037,220,100","6,037,220,100",31,"6,037,220,100","51,768"
6,37,221120,6037221120,221120,Census Tract 2211.20,G5020,S,"317,504",0,34.0421001,-118.2878972,"6,037,221,120","6,037,221,120",32.1,"6,037,221,120",34570,148,6,37,221120,6037221120,2211.2,Census Tract 2211.20,G5020,S,"317,504",0,34.0421001,-118.2878972,"6,037,221,120","6,037,221,120",32.1,"6,037,221,120","34,570"
6,37,221210,6037221210,221210,Census Tract 2212.10,G5020,S,"358,792",0,34.0436624,-118.3028632,"6,037,221,210","6,037,221,210",27.6,"6,037,221,210",37535,149,6,37,221210,6037221210,2212.1,Census Tract 2212.10,G5020,S,"358,792",0,34.0436624,-118.3028632,"6,037,221,210","6,037,221,210",27.6,"6,037,221,210","37,535"
6,37,221220,6037221220,221220,Census Tract 2212.20,G5020,S,"659,399",0,34.0435736,-118.2960214,"6,037,221,220","6,037,221,220",18.1,"6,037,221,220",40391,150,6,37,221220,6037221220,2212.2,Census Tract 2212.20,G5020,S,"659,399",0,34.0435736,-118.2960214,"6,037,221,220","6,037,221,220",18.1,"6,037,221,220","40,391"
