,Medium Income ($),Canopy Area (%),Income Bracket
1728,155972.0,29.3424477,150K + ($)
1729,167000.0,30.07526956,150K + ($)
1730,32415.0,11.08897763425,25K - 50K ($)
1731,51563.0,24.38630609,50K - 75K ($)
1732,17241.0,13.452483785,0 - 25K ($)
1733,71087.0,21.37934502,50K - 75K ($)
1734,43914.0,15.96233279,25K - 50K ($)
1735,42315.0,22.68890066,25K - 50K ($)
1736,127852.0,11.30147815,125K to 150K ($)
1737,121417.0,27.307496120000003,100K - 125K ($)
1738,37014.0,17.412031024999994,25K - 50K ($)
1739,26694.0,7.958173424,25K - 50K ($)
1740,107475.0,6.125627639,100K - 125K ($)
1741,35656.0,8.928776368,25K - 50K ($)
1742,42627.0,3.768975781,25K - 50K ($)
1743,41763.0,16.994217136,25K - 50K ($)
1744,35760.0,11.660537684333336,25K - 50K ($)
1745,35753.0,11.0256552922,25K - 50K ($)
1746,36141.0,11.1186418575,25K - 50K ($)
1747,24945.0,10.035422691,0 - 25K ($)
1748,30042.0,13.626535,25K - 50K ($)
1749,103386.0,25.1408643,100K - 125K ($)
1750,41290.0,12.762020935,25K - 50K ($)
1751,161645.0,42.122169185,150K + ($)
1752,30560.0,14.14343993,25K - 50K ($)
1753,30958.0,12.86345973066667,25K - 50K ($)
1754,27060.0,10.979827121,25K - 50K ($)
1755,34858.0,12.5551465045,25K - 50K ($)
1756,26328.0,9.380735891333332,25K - 50K ($)
1757,28646.0,13.682408195,25K - 50K ($)
1758,25511.0,17.855720545,25K - 50K ($)
1759,39148.0,13.389848244249999,25K - 50K ($)
1760,39234.0,14.555589596666666,25K - 50K ($)
1761,40401.0,11.9311186752,25K - 50K ($)
1762,26176.0,13.254987352666669,25K - 50K ($)
1763,68443.0,21.35305042,50K - 75K ($)
1764,29971.0,11.447659930333334,25K - 50K ($)
1765,31676.0,8.987588487,25K - 50K ($)
1766,25067.0,11.4907432865,25K - 50K ($)
1767,30313.0,12.020010175,25K - 50K ($)
1768,62826.0,15.91582985,50K - 75K ($)
1769,72326.0,13.690851086666667,50K - 75K ($)
1770,89688.0,24.943843413333337,75K - 100K ($)
1771,67152.0,15.740933935,50K - 75K ($)
1772,91411.0,22.945409448000003,75K - 100K ($)
1773,110179.0,26.02958064333333,100K - 125K ($)
1774,105639.0,26.54531512666667,100K - 125K ($)
1775,91319.0,22.73240562,75K - 100K ($)
1776,29902.0,9.817864488333337,25K - 50K ($)
1777,29457.0,11.811106505,25K - 50K ($)
1778,29566.0,9.6039296455,25K - 50K ($)
1779,51333.0,8.0861067775,50K - 75K ($)
1780,34419.0,9.41100245,25K - 50K ($)
1781,39481.0,10.808038142249998,25K - 50K ($)
1782,34207.0,13.911540620000002,25K - 50K ($)
1783,112661.0,23.876441966666665,100K - 125K ($)
1784,33568.0,12.494643746,25K - 50K ($)
1785,46850.0,16.34881429,25K - 50K ($)
1786,15385.0,5.622581272000001,0 - 25K ($)
1787,26196.0,17.45947843,25K - 50K ($)
1788,23606.0,13.17394805,0 - 25K ($)
1789,164844.0,55.697273185,150K + ($)
1790,74511.0,5.1177196085,50K - 75K ($)
1791,110556.0,23.84057816,100K - 125K ($)
1792,49821.0,4.570510484,25K - 50K ($)
1793,58199.0,14.3375289216,50K - 75K ($)
1794,47813.0,16.23394482,25K - 50K ($)
1795,31771.0,11.116327975,25K - 50K ($)
1796,43243.0,14.63272758,25K - 50K ($)
1797,15282.0,22.840037325,0 - 25K ($)
1798,36122.0,14.954892253333332,25K - 50K ($)
1799,215560.0,35.808197076666666,150K + ($)
1800,90967.0,12.214137806666665,75K - 100K ($)
1801,90451.0,24.11302314333333,75K - 100K ($)
1802,34444.0,13.4361348,25K - 50K ($)
1803,39063.0,10.4629144735,25K - 50K ($)
1804,46066.0,13.488426800000001,25K - 50K ($)
1805,131888.0,9.4648995425,125K to 150K ($)
1806,126944.0,17.798165515,125K to 150K ($)
1807,85625.0,21.86834594333333,75K - 100K ($)
1808,100682.0,22.231079356666665,100K - 125K ($)
1809,71667.0,7.315737246,50K - 75K ($)
1810,44306.0,19.090542470000006,25K - 50K ($)
1811,61667.0,21.500359372,50K - 75K ($)
1812,81724.0,20.8868332725,75K - 100K ($)
1813,122083.0,21.844149346,100K - 125K ($)
1814,159286.0,33.82497055,150K + ($)
1815,96343.0,16.02410229,75K - 100K ($)
1816,88464.0,18.010427,75K - 100K ($)
1817,34993.0,5.2033164055,25K - 50K ($)
1818,83177.0,22.37670632,75K - 100K ($)
1819,85516.0,21.60215736,75K - 100K ($)
1820,69893.0,17.240510750000002,50K - 75K ($)
1821,124276.0,29.35126907,100K - 125K ($)
1822,68889.0,10.706336452666667,50K - 75K ($)
1823,63527.0,14.579455987249998,50K - 75K ($)
1824,102656.0,17.95852524,100K - 125K ($)
1825,80491.0,15.561786733333333,75K - 100K ($)
1826,127321.0,25.9998848375,125K to 150K ($)
1827,97377.0,16.772477576666667,75K - 100K ($)
1828,88092.0,28.125347211999998,75K - 100K ($)
1829,89813.0,23.83158179333333,75K - 100K ($)
1830,92008.0,23.357077531666665,75K - 100K ($)
1831,127561.0,25.0643039975,125K to 150K ($)
1832,82143.0,22.30586815,75K - 100K ($)
1833,69526.0,16.38325353,50K - 75K ($)
1834,41077.0,5.935379781333332,25K - 50K ($)
1835,25978.0,12.89043511,25K - 50K ($)
1836,60521.0,14.316843723333333,50K - 75K ($)
1837,56901.0,18.617267464,50K - 75K ($)
1838,61994.0,19.3149488275,50K - 75K ($)
1839,83833.0,25.917912404000006,75K - 100K ($)
1840,106612.0,15.771559680749998,100K - 125K ($)
1841,92895.0,19.154549600000003,75K - 100K ($)
1842,100909.0,14.3415591525,100K - 125K ($)
1843,74583.0,19.126788515,50K - 75K ($)
1844,69928.0,13.924833734400003,50K - 75K ($)
1845,80625.0,14.13780216,75K - 100K ($)
1846,46588.0,10.476921452333334,25K - 50K ($)
1847,47058.0,15.88351807,25K - 50K ($)
1848,165139.0,49.0562063,150K + ($)
1849,97689.0,40.361872763333345,75K - 100K ($)
1850,108519.0,36.965896018,100K - 125K ($)
1851,165921.0,42.79456292,150K + ($)
1852,127422.0,31.435726021666664,125K to 150K ($)
1853,35437.0,18.903798605,25K - 50K ($)
1854,41518.0,13.00480567,25K - 50K ($)
1855,93009.0,24.896869496666664,75K - 100K ($)
1856,90045.0,28.07826406,75K - 100K ($)
1857,29680.0,16.802049073333333,25K - 50K ($)
1858,61731.0,15.48456609,50K - 75K ($)
1859,70966.0,24.298647116666668,50K - 75K ($)
1860,59867.0,19.301638435,50K - 75K ($)
1861,118958.0,22.536680836666665,100K - 125K ($)
1862,83426.0,22.03155813,75K - 100K ($)
1863,68802.0,20.904141296666666,50K - 75K ($)
1864,62965.0,14.28912645,50K - 75K ($)
1865,120938.0,27.26794446,100K - 125K ($)
1866,81250.0,16.455791755,75K - 100K ($)
1867,207679.0,42.51941464,150K + ($)
1868,146694.0,17.440282149999998,125K to 150K ($)
1869,71888.0,19.28069184,50K - 75K ($)
1870,65588.0,14.47889921,50K - 75K ($)
1871,70824.0,24.80651505833333,50K - 75K ($)
1872,53785.0,21.163141699999997,50K - 75K ($)
1873,62955.0,22.8154378975,50K - 75K ($)
1874,33958.0,16.960007790000002,25K - 50K ($)
1875,74145.0,28.79499040333333,50K - 75K ($)
1876,65929.0,17.283498643333335,50K - 75K ($)
1877,101080.0,23.60648202666667,100K - 125K ($)
1878,59706.0,15.364448455,50K - 75K ($)
1879,67143.0,16.21203428,50K - 75K ($)
1880,52500.0,12.656763766,50K - 75K ($)
1881,53355.0,13.064243955000002,50K - 75K ($)
1882,50463.0,9.98925780066667,50K - 75K ($)
1883,59451.0,13.384194026,50K - 75K ($)
1884,64768.0,13.684457573333333,50K - 75K ($)
1885,54583.0,12.45651236,50K - 75K ($)
1886,45116.0,11.66065012,25K - 50K ($)
1887,23750.0,13.026382685,0 - 25K ($)
1888,39668.0,12.701344385,25K - 50K ($)
1889,55446.0,13.066462833333333,50K - 75K ($)
1890,48068.0,10.965662482,25K - 50K ($)
1891,33205.0,12.02693476,25K - 50K ($)
1892,53292.0,15.801135976666664,50K - 75K ($)
1893,59779.0,14.236337335999998,50K - 75K ($)
1894,67049.0,12.943585084,50K - 75K ($)
1895,59736.0,15.513931053333332,50K - 75K ($)
1896,56176.0,16.362705353333336,50K - 75K ($)
1897,93594.0,24.243185066666666,75K - 100K ($)
1898,55813.0,12.967081165,50K - 75K ($)
1899,48706.0,11.29855703,25K - 50K ($)
1900,52917.0,10.4311614505,50K - 75K ($)
1901,35855.0,10.774756997,25K - 50K ($)
1902,89890.0,17.852682546666667,75K - 100K ($)
1903,186000.0,45.85490196,150K + ($)
1904,81552.0,14.809232595,75K - 100K ($)
1905,56605.0,32.572005825,50K - 75K ($)
1906,52120.0,14.65352229,50K - 75K ($)
1907,42470.0,13.142595373333334,25K - 50K ($)
1908,30893.0,17.017683025,25K - 50K ($)
1909,39009.0,13.497224965,25K - 50K ($)
1910,57031.0,28.46469328,50K - 75K ($)
1911,54290.0,12.422126908333334,50K - 75K ($)
1912,58279.0,10.258958879,50K - 75K ($)
1913,102944.0,22.73782948,100K - 125K ($)
1914,40370.0,15.495656123333333,25K - 50K ($)
1915,69688.0,17.48781683,50K - 75K ($)
1916,35000.0,10.252207846000001,25K - 50K ($)
1917,31974.0,10.350912890750001,25K - 50K ($)
1918,33411.0,8.154751340999999,25K - 50K ($)
1919,63802.0,15.78738322,50K - 75K ($)
1920,97321.0,17.37295836,75K - 100K ($)
1921,58605.0,17.103582085,50K - 75K ($)
1922,60245.0,12.994779355,50K - 75K ($)
1923,105573.0,19.03976886,100K - 125K ($)
1924,38125.0,20.496772295,25K - 50K ($)
1925,57022.0,15.876471213333332,50K - 75K ($)
1926,44013.0,19.61945239,25K - 50K ($)
1927,70841.0,21.718023445,50K - 75K ($)
1928,37240.0,22.563449405,25K - 50K ($)
1929,68317.0,25.68804447333333,50K - 75K ($)
1930,44722.0,9.832573667,25K - 50K ($)
1931,50446.0,20.19406571,50K - 75K ($)
1932,75750.0,12.685599451999998,75K - 100K ($)
1933,46611.0,16.441580743333333,25K - 50K ($)
1934,136300.0,25.918843155,125K to 150K ($)
1935,34226.0,17.458837155,25K - 50K ($)
1936,35334.0,9.100639382999999,25K - 50K ($)
1937,61368.0,10.66665926,50K - 75K ($)
1938,48177.0,11.0213854,25K - 50K ($)
1939,74215.0,17.55915495,50K - 75K ($)
1940,65322.0,14.363005091666665,50K - 75K ($)
1941,31349.0,13.40472251,25K - 50K ($)
1942,39688.0,13.539347533333334,25K - 50K ($)
1943,62981.0,14.3299599265,50K - 75K ($)
1944,54676.0,14.730897605,50K - 75K ($)
1945,87283.0,19.754603585,75K - 100K ($)
1946,43371.0,21.359275376666673,25K - 50K ($)
1947,44764.0,18.41556692,25K - 50K ($)
1948,35625.0,16.75308643,25K - 50K ($)
1949,48906.0,20.82624053,25K - 50K ($)
1950,58875.0,15.674236096666668,50K - 75K ($)
1951,26306.0,12.685240633,25K - 50K ($)
1952,34665.0,10.448000369333334,25K - 50K ($)
1953,44239.0,13.149381066666665,25K - 50K ($)
1954,37962.0,12.423523015,25K - 50K ($)
1955,61042.0,20.74262945,50K - 75K ($)
1956,29173.0,11.743555629999998,25K - 50K ($)
1957,31154.0,13.408528599999999,25K - 50K ($)
1958,69958.0,13.12769347,50K - 75K ($)
1959,52344.0,10.325097599,50K - 75K ($)
1960,118438.0,3.2241329445,100K - 125K ($)
1961,36975.0,15.682379945,25K - 50K ($)
1962,45192.0,12.053825235,25K - 50K ($)
1963,42364.0,11.17410082,25K - 50K ($)
1964,36709.0,14.33707644,25K - 50K ($)
1965,37092.0,12.338833643333333,25K - 50K ($)
1966,86375.0,20.752584915,75K - 100K ($)
1967,123889.0,24.316004595,100K - 125K ($)
1968,75434.0,15.31523043,75K - 100K ($)
1969,35357.0,10.04994526,25K - 50K ($)
1970,83975.0,20.564845806666668,75K - 100K ($)
1971,73531.0,12.416035249500004,50K - 75K ($)
1972,76861.0,13.711941272857144,75K - 100K ($)
1973,44095.0,11.225043839000001,25K - 50K ($)
1974,42326.0,11.621775066666665,25K - 50K ($)
1975,38464.0,13.72604618,25K - 50K ($)
1976,50326.0,12.052741105,50K - 75K ($)
1977,41111.0,14.31368179,25K - 50K ($)
1978,31026.0,14.2129903925,25K - 50K ($)
1979,47900.0,15.647170896333337,25K - 50K ($)
1980,35725.0,15.48130204,25K - 50K ($)
1981,39632.0,8.535148589,25K - 50K ($)
1982,50458.0,16.07745719,50K - 75K ($)
1983,45071.0,10.29888334,25K - 50K ($)
1984,41037.0,11.699514147333332,25K - 50K ($)
1985,115675.0,21.829601055,100K - 125K ($)
1986,39598.0,12.704629190999999,25K - 50K ($)
1987,84391.0,19.558071573333333,75K - 100K ($)
1988,37176.0,12.30081715,25K - 50K ($)
1989,48109.0,9.959625895,25K - 50K ($)
1990,74936.0,24.95030115666667,50K - 75K ($)
1991,39421.0,9.910901772333332,25K - 50K ($)
1992,147292.0,33.62424715,125K to 150K ($)
1993,62296.0,12.4703643674,50K - 75K ($)
1994,128087.0,30.46491112,125K to 150K ($)
1995,76607.0,15.604884524222221,75K - 100K ($)
1996,47747.0,10.093186851,25K - 50K ($)
1997,49445.0,7.834917639333332,25K - 50K ($)
1998,108500.0,29.32296626666667,100K - 125K ($)
1999,48056.0,7.342223863666668,25K - 50K ($)
2000,89128.0,21.49659747333333,75K - 100K ($)
2001,94279.0,22.77849928,75K - 100K ($)
2002,41474.0,10.053649707749999,25K - 50K ($)
2003,105025.0,25.833640556666666,100K - 125K ($)
2004,42163.0,12.9199783,25K - 50K ($)
2005,38804.0,10.836632316666664,25K - 50K ($)
2006,36676.0,10.781011276500001,25K - 50K ($)
2007,48511.0,8.914714487333333,25K - 50K ($)
2008,42632.0,10.74552324,25K - 50K ($)
2009,58080.0,14.029050676666666,50K - 75K ($)
2010,37862.0,8.39770153175,25K - 50K ($)
2011,41830.0,19.63730048,25K - 50K ($)
2012,39119.0,12.7307529275,25K - 50K ($)
2013,48995.0,10.892915453333336,25K - 50K ($)
2014,176613.0,9.1305275655,150K + ($)
2015,32160.0,9.66387195,25K - 50K ($)
2016,50850.0,12.70007391,50K - 75K ($)
2017,38955.0,13.0326791175,25K - 50K ($)
2018,83210.0,8.586565398,75K - 100K ($)
2019,38497.0,11.669701033333332,25K - 50K ($)
2020,84882.0,7.3126744924999985,75K - 100K ($)
2021,40164.0,10.4954531615,25K - 50K ($)
2022,35638.0,15.030482766666665,25K - 50K ($)
2023,36678.0,12.492717872333335,25K - 50K ($)
2024,30096.0,9.2965729235,25K - 50K ($)
2025,22948.0,11.2179836105,0 - 25K ($)
2026,45093.0,10.66259988,25K - 50K ($)
2027,24684.0,10.8202703195,0 - 25K ($)
2028,29199.0,8.1603884985,25K - 50K ($)
2029,25755.0,15.023984287333336,25K - 50K ($)
2030,43680.0,18.061853103333334,25K - 50K ($)
2031,30151.0,12.695662065,25K - 50K ($)
2032,50350.0,14.778527461333333,50K - 75K ($)
2033,30923.0,12.313907316666667,25K - 50K ($)
2034,42131.0,11.403385225333333,25K - 50K ($)
2035,36468.0,12.12693928,25K - 50K ($)
2036,36143.0,11.488044355,25K - 50K ($)
2037,42539.0,14.80694519,25K - 50K ($)
2038,50185.0,16.221549355,50K - 75K ($)
2039,53704.0,14.292618035,50K - 75K ($)
2040,53299.0,10.197381415,50K - 75K ($)
2041,41559.0,11.09032071233333,25K - 50K ($)
2042,38478.0,11.063451085999999,25K - 50K ($)
2043,44583.0,17.992113305,25K - 50K ($)
2044,66083.0,14.5924600475,50K - 75K ($)
2045,28036.0,10.20468619,25K - 50K ($)
2046,54538.0,13.485360143333333,50K - 75K ($)
2047,24815.0,13.866917145,0 - 25K ($)
2048,45556.0,11.49776344,25K - 50K ($)
2049,54875.0,10.815178984333334,50K - 75K ($)
2050,85905.0,14.159857646666666,75K - 100K ($)
2051,90547.0,28.88753516,75K - 100K ($)
2052,97326.0,20.09138029,75K - 100K ($)
2053,103681.0,19.131020345,100K - 125K ($)
2054,99375.0,16.16868522333333,75K - 100K ($)
2055,118636.0,21.33027419,100K - 125K ($)
2056,76042.0,15.631201886666668,75K - 100K ($)
2057,99952.0,19.064036673333334,75K - 100K ($)
2058,57935.0,11.99457397,50K - 75K ($)
2059,68941.0,11.4001977,50K - 75K ($)
2060,114432.0,16.58904974,100K - 125K ($)
2061,101388.0,14.2803158375,100K - 125K ($)
2062,138068.0,14.259150594000001,125K to 150K ($)
2063,156321.0,22.0304784025,150K + ($)
2064,196250.0,21.219445763333336,150K + ($)
2065,101500.0,2.828831774,100K - 125K ($)
2066,156583.0,13.56350057,150K + ($)
2067,44938.0,9.929427203,25K - 50K ($)
2068,46429.0,6.536615254,25K - 50K ($)
2069,39516.0,8.575265339666666,25K - 50K ($)
2070,44706.0,8.847241497,25K - 50K ($)
2071,40703.0,10.880611829666668,25K - 50K ($)
2072,132188.0,14.687287699999995,125K to 150K ($)
2073,55761.0,8.063803109,50K - 75K ($)
2074,48571.0,8.057388870666665,25K - 50K ($)
2075,56101.0,7.8482447923999965,50K - 75K ($)
2076,43095.0,12.640287987999999,25K - 50K ($)
2077,41896.0,16.169629395999998,25K - 50K ($)
2078,32917.0,10.369206492,25K - 50K ($)
2079,35815.0,15.1335731,25K - 50K ($)
2080,56358.0,11.902073809000001,50K - 75K ($)
2081,67442.0,15.2138708575,50K - 75K ($)
2082,69246.0,12.96022147,50K - 75K ($)
2083,43654.0,12.454264145,25K - 50K ($)
2084,83844.0,13.073608325,75K - 100K ($)
2085,67313.0,12.79975409,50K - 75K ($)
2086,112569.0,18.04054294,100K - 125K ($)
2087,37209.0,15.251870436666666,25K - 50K ($)
2088,38545.0,11.46366561,25K - 50K ($)
2089,88359.0,20.179175093333328,75K - 100K ($)
2090,121891.0,14.981481272000003,100K - 125K ($)
2091,80461.0,21.205526156666668,75K - 100K ($)
2092,84839.0,13.788354516666667,75K - 100K ($)
2093,93048.0,14.5143199125,75K - 100K ($)
2094,83390.0,11.67733359675,75K - 100K ($)
2095,43889.0,10.5763615585,25K - 50K ($)
2096,25313.0,8.909303638666666,25K - 50K ($)
2097,43702.0,8.268892862000001,25K - 50K ($)
2098,24550.0,9.3971511305,0 - 25K ($)
2099,33125.0,12.436945365,25K - 50K ($)
2100,38191.0,10.3759506485,25K - 50K ($)
2101,36719.0,16.16814424,25K - 50K ($)
2102,32271.0,11.404909112,25K - 50K ($)
2103,140577.0,16.686551626666667,125K to 150K ($)
2104,48682.0,13.253332403000002,25K - 50K ($)
2105,84383.0,13.834275409999998,75K - 100K ($)
2106,66705.0,6.835339601,50K - 75K ($)
2107,91076.0,20.427871936,75K - 100K ($)
2108,84350.0,13.8403258,75K - 100K ($)
2109,63974.0,16.114959508,50K - 75K ($)
2110,42745.0,10.6654295155,25K - 50K ($)
2111,59872.0,17.73338108,50K - 75K ($)
2112,36006.0,15.930870675,25K - 50K ($)
2113,39281.0,18.241368195,25K - 50K ($)
2114,93160.0,11.016355412000001,75K - 100K ($)
2115,62303.0,13.03442827,50K - 75K ($)
2116,137159.0,21.619594848000002,125K to 150K ($)
2117,82849.0,12.46331376,75K - 100K ($)
2118,51114.0,13.633851313333333,50K - 75K ($)
2119,38972.0,11.290204334333332,25K - 50K ($)
2120,38319.0,12.62934202,25K - 50K ($)
2121,124830.0,25.50461049333333,100K - 125K ($)
2122,92174.0,10.70010699,75K - 100K ($)
2123,88192.0,25.221520246,75K - 100K ($)
2124,119137.0,23.31559693666667,100K - 125K ($)
2125,37687.0,15.931589395,25K - 50K ($)
2126,31099.0,9.152153334,25K - 50K ($)
2127,31215.0,11.48384389,25K - 50K ($)
2128,41295.0,19.05709212,25K - 50K ($)
2129,28900.0,9.253312207999999,25K - 50K ($)
2130,82208.0,20.280365385,75K - 100K ($)
2131,33116.0,10.6212509325,25K - 50K ($)
2132,34475.0,10.542106506,25K - 50K ($)
2133,54776.0,15.04221882,50K - 75K ($)
2134,52285.0,13.5195527025,50K - 75K ($)
2135,98795.0,8.200833692666668,75K - 100K ($)
2136,79231.0,35.135405326666664,75K - 100K ($)
2137,112188.0,33.19414701333333,100K - 125K ($)
2138,37938.0,11.98639449,25K - 50K ($)
2139,98359.0,33.312516368000004,75K - 100K ($)
2140,32222.0,10.0364753374,25K - 50K ($)
2141,87083.0,34.63211398333333,75K - 100K ($)
2142,40023.0,10.38594252,25K - 50K ($)
2143,31190.0,11.87431291,25K - 50K ($)
2144,43092.0,8.4362614775,25K - 50K ($)
2145,25732.0,13.36087137,25K - 50K ($)
2146,52401.0,11.510885301499998,50K - 75K ($)
2147,32182.0,10.8174771305,25K - 50K ($)
2148,10262.0,5.914904502000001,0 - 25K ($)
2149,75780.0,12.76264087,75K - 100K ($)
2150,18433.0,9.4679395675,0 - 25K ($)
2151,32413.0,8.7607743935,25K - 50K ($)
2152,23521.0,9.9216140945,0 - 25K ($)
2153,32234.0,11.543025983666663,25K - 50K ($)
2154,46563.0,8.7996795635,25K - 50K ($)
2155,69475.0,37.10673138666667,50K - 75K ($)
2156,123500.0,47.68774370666667,100K - 125K ($)
2157,55391.0,17.345242175,50K - 75K ($)
2158,55208.0,25.04587516333333,50K - 75K ($)
2159,71107.0,14.575532206666665,50K - 75K ($)
2160,90968.0,38.52484790333333,75K - 100K ($)
2161,50500.0,20.330050075000006,50K - 75K ($)
2162,146458.0,41.356590365,125K to 150K ($)
2163,52076.0,12.4982053,50K - 75K ($)
2164,48594.0,19.481064115,25K - 50K ($)
2165,32465.0,18.91895053,25K - 50K ($)
2166,38768.0,12.71163551,25K - 50K ($)
2167,40917.0,10.45389711,25K - 50K ($)
2168,33942.0,12.99157377,25K - 50K ($)
2169,84048.0,21.44595150142857,75K - 100K ($)
2170,159826.0,25.20565706,150K + ($)
2171,59514.0,14.1850180104,50K - 75K ($)
2172,51339.0,7.409663733333333,50K - 75K ($)
2173,27927.0,15.295446123333333,25K - 50K ($)
2174,33974.0,17.68977142,25K - 50K ($)
2175,38607.0,10.81930877,25K - 50K ($)
2176,44516.0,11.32729684,25K - 50K ($)
2177,55203.0,18.222939908333334,50K - 75K ($)
2178,42056.0,12.234530778666668,25K - 50K ($)
2179,208482.0,41.01590527,150K + ($)
2180,136250.0,31.826684035,125K to 150K ($)
